timestamp,is_holiday,hour_of_day,day_of_week,month,season,temperature,humidity,wind_speed,aqi,aqi_category,aqi_ma24,aqi_trend,traffic,traffic_intensity,congestion,congestion_duration,energy_consumption,energy_mean,energy_std,energy_anomaly,cumulative_energy
2022-01-01 10:00:00,1,10,5,1,winter,13.717347071481015,65.65601800436552,6.108508952053042,54.189381654397025,Moderate,87.58757544733412,-38.131200255702055,356.03609166674795,0.6906359707358102,False,0,2690.321310159329,3506.9281134597104,778.2456887164024,0,31838.38600253006
2022-01-01 11:00:00,1,11,5,1,winter,13.721170691029737,94.80661409105856,6.618108578175557,91.32688923633594,Moderate,87.89918492975094,3.8995859965304818,348.3057233882108,0.8322938120950591,False,0,1907.6736748940061,3236.5220153463024,824.4723938733243,0,33746.05967742406
2022-01-01 12:00:00,1,12,5,1,winter,15.855006507355364,57.32427914414952,4.34233834682552,86.15643113392422,Moderate,87.76512694545657,-1.8329556026645,214.26993493797616,0.636391207326334,False,0,969.6712760874077,2940.205369826732,741.6779980614205,0,34715.73095351147
2022-01-01 13:00:00,1,13,5,1,winter,9.400038633158555,85.45389736197276,7.069598261052473,89.39154925354907,Moderate,87.88129996746318,1.7185104073847828,163.00082802202715,0.6374786436274015,False,0,1525.786952709849,2617.104725757494,630.645884206579,0,36241.51790622132
2022-01-01 14:00:00,1,14,5,1,winter,9.975885472088782,96.5316071078089,2.831058752842433,81.3738131007647,Moderate,87.44746750968328,-6.945489196981057,99.7414522224048,0.5686569130921055,False,0,937.0411333686956,2226.341427494084,550.5495501479413,0,37178.559039590014
2022-01-01 15:00:00,1,15,5,1,winter,13.474535906885492,50.86603175403301,4.989338853347751,97.13870126632948,Moderate,88.05316961947366,10.318233501552992,59.02480461679626,0.596181448022861,False,0,1196.3846000558417,2045.5243013899571,492.3573275617677,0,38374.94363964586
2022-01-01 16:00:00,1,16,5,1,winter,12.133664575533661,67.71630778667961,6.671939848544554,72.95936959769175,Moderate,87.16529902995708,-16.297689092287772,39.841754475030804,0.8641853236728274,False,0,850.4226280480208,1843.6506256971677,383.6984349825142,0,39225.36626769388
2022-01-01 17:00:00,1,17,5,1,winter,16.1256592876627,86.00745160562067,6.990035159231779,95.78049665094348,Moderate,87.64392112001188,9.283673558819991,7.529600518746099,0.6560464799152362,False,0,1368.6054203953272,1784.15632368447,403.6056935479461,0,40593.97168808921
2022-01-01 18:00:00,1,18,5,1,winter,12.469604322528097,89.88906389343728,5.921577696522802,66.9687652587994,Moderate,86.55575502205333,-22.6293326865018,0.0,,False,0,888.8343324707221,1628.326621409035,375.7960617550748,0,41482.80602055993
2022-01-01 19:00:00,1,19,5,1,winter,10.967524604639141,71.46004138953727,4.213215124088529,69.52198484062244,Moderate,85.70406651298178,-18.881346394348988,5.516785884884099,0.48612221082011164,False,0,1315.1168543445483,1786.028765307424,403.98946193411734,0,42797.92287490448
2022-01-01 20:00:00,1,20,5,1,winter,19.61214106976498,54.36779252508213,6.793415556737407,91.707331754169,Moderate,85.98993628637166,6.648912320107722,30.444083864715594,0.639046968231602,False,0,1423.4242013922094,1760.3809154247058,433.63948396300066,0,44221.34707629669
2022-01-01 21:00:00,1,21,5,1,winter,14.548624805161664,84.79041252979977,3.6612675217624933,75.13648376841724,Moderate,85.49659753555555,-12.11757434303727,69.60605679464398,0.6590958734521581,False,0,1587.4737273064395,1897.2465262878404,448.89032580280997,0,45808.82080360313
2022-01-01 22:00:00,1,22,5,1,winter,15.439297148035333,87.31393939068873,8.502818147497821,129.58997358679494,Unhealthy for Sensitive Groups,87.41370084213118,48.24904144126555,128.31651268669503,0.7169821584003179,False,0,992.6463848762141,2247.4592999848155,585.5083939657377,0,46801.46718847934
2022-01-01 23:00:00,1,23,5,1,winter,10.973226680874573,56.556823091439504,4.830658205000671,90.64210390905556,Moderate,87.54821763658636,3.5339226268568518,175.26227982144044,0.6808645579584398,False,0,2196.7741630062606,2577.6256403071425,603.1971231479785,0,48998.2413514856
2022-01-02 00:00:00,0,0,6,1,winter,13.625081644139687,53.31621362136461,1.920748611588079,83.92575211488517,Moderate,86.54148622127042,-3.022520435687115,341.12832403412114,1.0188836908446373,False,0,3106.7885705744593,3044.4508682907317,703.5070335940411,0,3106.7885705744593
2022-01-02 01:00:00,0,1,6,1,winter,15.601756032165905,72.77709419758808,2.610633063966896,105.35484072687919,Unhealthy for Sensitive Groups,87.01534766806462,21.076159034350813,425.6575352817223,0.9798522193068941,False,0,3665.654308169971,3193.3485105055315,775.8526781661878,0,6772.44287874443
2022-01-02 02:00:00,0,2,6,1,winter,11.826765837675206,82.61364366375817,5.087287273759175,66.98316248828215,Moderate,85.93541679784032,-22.0540668978689,517.4315287292651,1.0417365419985123,False,0,4755.471847666122,3636.6398045817614,961.6690610266845,0,11527.914726410552
2022-01-02 03:00:00,0,3,6,1,winter,16.417598787933688,64.09636493361549,5.2796505426521065,102.13450528284962,Unhealthy for Sensitive Groups,86.38377114995006,18.233441216126693,610.2959544395625,1.0607548548315675,False,0,4280.438734449706,3880.9733661562213,874.2687442696052,0,15808.353460860259
2022-01-02 04:00:00,0,4,6,1,winter,13.49934667660766,81.69006062312758,8.939313369902191,94.42093307740053,Moderate,86.49161410920199,9.167731519251333,818.6916461209544,1.301938393955798,False,0,3030.9653035029132,3957.558171706324,967.9118720528169,0,18839.31876436317
2022-01-02 05:00:00,0,5,6,1,winter,14.436939355428661,59.911011542010606,2.923001324771547,113.70191962686104,Unhealthy for Sensitive Groups,87.88381964999375,29.377535113619885,835.6851246463339,1.2413547914994485,False,0,4564.494419977166,4097.828519714628,1094.7906020985797,0,23403.81318434034
2022-01-02 06:00:00,0,6,6,1,winter,13.517658466005983,39.76193754788798,5.078924398607861,64.55693590686163,Moderate,86.87991305132958,-25.694060180837546,805.4075335216093,1.1767592585345386,False,0,2900.8239495207295,4340.500357176266,1178.881491763311,0,26304.637133861066
2022-01-02 07:00:00,0,7,6,1,winter,20.890370388012265,57.75111352699879,2.8811571858358866,54.889650821590614,Moderate,85.97029898039182,-36.15277430393735,967.3233807310805,1.4229251562211775,False,0,3923.3537175798115,4087.129460044787,942.5714734832873,0,30227.990851440878
2022-01-02 08:00:00,0,8,6,1,winter,15.303801520432941,70.64468067726358,4.014690293573193,66.43312226073273,Moderate,84.7204818108346,-21.58552354663682,306.1463112503974,0.474668717240614,False,0,3524.94736823514,4080.9029937211667,1043.842074505635,0,33752.93821967602
2022-01-02 09:00:00,0,9,6,1,winter,12.181917590774857,68.68048301077829,8.367944060138676,64.18235607686923,Moderate,83.68610222479192,-23.30583648827742,542.5115355770428,0.9320209442234494,False,0,3770.033018450694,3803.7744756418397,852.1149291956872,0,37522.971238126716
2022-01-02 10:00:00,0,10,6,1,winter,17.833442114247056,49.78750893086067,2.7273275536880184,125.12110686412743,Unhealthy for Sensitive Groups,86.64159077519736,44.41229176963068,523.8163749929898,1.0733430456735142,False,0,2402.9765104303956,3407.4382176530353,787.7041486020264,0,39925.94774855711
2022-01-02 11:00:00,0,11,6,1,winter,11.714033240083161,46.05123212173458,6.174084848135667,127.98927086413744,Unhealthy for Sensitive Groups,88.16919000968909,45.16326037482305,381.35159727078974,0.856840280960062,False,0,2346.2132692361674,3115.860186548341,707.3018204583498,0,42272.161017793274
2022-01-02 12:00:00,0,12,6,1,winter,16.01391159329783,61.2747563411837,5.785814718028783,86.17935961080927,Moderate,88.17014536289264,-2.2578909719266638,284.9174492743327,0.8240603035728483,False,0,2593.0068377443586,2993.8613710156974,672.8479700554402,0,44865.167855537635
2022-01-02 13:00:00,0,13,6,1,winter,9.519066855625063,88.9457697191211,4.951657147283583,78.98556130562245,Moderate,87.73656253172902,-9.974178351176977,170.32251267721077,0.6791061490014789,False,0,2482.992236799134,2597.6324452971307,668.8586736219028,0,47348.160092336766
2022-01-02 14:00:00,0,14,6,1,winter,11.424275294708394,92.41868629649684,6.038873246383475,69.12856402238165,Moderate,87.22634382012973,-20.748066472977104,164.10349857705089,0.9681257953694187,False,0,2088.116542698757,2259.4722998830302,593.4022607979665,0,49436.27663503552
2022-01-02 15:00:00,0,15,6,1,winter,16.010173152773927,86.8055276093029,2.679959236113423,106.94297962036208,Unhealthy for Sensitive Groups,87.63485541821443,22.032471109816612,120.84243889013145,1.1910987318002495,False,0,2548.7194494693476,2049.854218811343,529.1571621636523,0,51984.99608450487
2022-01-02 16:00:00,0,16,6,1,winter,17.645744973004433,55.115611999767275,8.312645015607115,127.42367845505264,Unhealthy for Sensitive Groups,89.90420162060445,41.73272901391228,54.149255302419974,1.203328447537654,False,0,1926.5379450330984,1820.1045261719219,460.4649194278639,0,53911.53402953797
2022-01-02 17:00:00,0,17,6,1,winter,15.95520564299385,51.73919950255069,8.849690990247042,115.09841307096471,Unhealthy for Sensitive Groups,90.70911480477201,26.88737324654129,10.131986491039662,0.834498720397102,False,0,1797.4584851730092,1677.1443233459943,439.650247802927,0,55708.99251471098
2022-01-02 18:00:00,0,18,6,1,winter,15.104911291684473,77.34460793301396,5.094209395518627,108.54791296325222,Unhealthy for Sensitive Groups,92.44157929245755,17.42325671420978,0.0,,False,0,1508.988618497375,1621.789452631333,347.53292444042813,0,57217.981133208355
2022-01-02 19:00:00,0,19,6,1,winter,14.559300158991649,79.96720001497724,9.846212261227109,98.66650883638574,Moderate,93.65593445894768,5.349980656734948,15.16409723417817,1.2266022043305416,False,0,1219.8310332533674,1673.7503716132462,398.34488508603454,0,58437.81216646172
2022-01-02 20:00:00,0,20,6,1,winter,11.037800143518288,79.96474393448918,4.201944136900159,100.91923334776061,Unhealthy for Sensitive Groups,94.03976369201399,7.315490156140019,32.63558287199686,0.6891594043788423,False,0,1822.4398381880883,1871.065448944089,479.54285374368453,0,60260.25200464981
2022-01-02 21:00:00,0,21,6,1,winter,13.324588114714016,41.46446277171953,5.80086398771256,73.02474621639045,Moderate,93.95177462734621,-22.274223657787726,99.25608787587927,0.9991047011211404,False,0,2708.946673841222,2022.8994207844332,459.06467214725154,0,62969.19867849103
2022-01-02 22:00:00,0,22,6,1,winter,14.112958803178785,57.88377242356921,7.863778127549027,53.70359482532836,Moderate,90.78984217895176,-40.848454478557606,185.02737017831274,1.0758126007278308,False,0,2350.5329988010535,2268.1857071413515,580.9412702095216,0,65319.73167729209
2022-01-02 23:00:00,0,23,6,1,winter,18.676995916223376,65.87767222948695,4.0819910795541805,82.24193078875349,Moderate,90.43983496560584,-9.0644837863426,259.9329567645638,1.0402854426399493,False,0,3056.831245081805,2624.513882880996,649.2880743706598,0,68376.5629223739
2022-01-03 00:00:00,0,0,0,1,winter,16.547237967595137,75.76103495186128,2.2369018822411233,96.9344087677853,Moderate,90.98186232614337,6.542563857732203,585.0633394017394,1.2550490895684483,False,0,4415.912289388335,3484.0516788016907,917.0039792227864,0,4415.912289388335
2022-01-03 01:00:00,0,1,0,1,winter,10.238016228405636,86.27159421063166,1.776565868762292,48.85218832978403,Good,88.62758514293107,-44.87925147571227,440.8603293123954,0.740891477882043,False,0,4475.180725929049,4157.275237005175,1033.4638741204083,0,8891.093015317383
2022-01-03 02:00:00,0,2,0,1,winter,16.5101419270297,70.6536609072009,9.121653127805317,68.25336256446909,Moderate,88.6805101461055,-23.03453999980569,599.127200880388,0.8442509419080884,False,0,4496.560463214425,4278.936470989306,1016.0723181820939,0,13387.653478531809
2022-01-03 03:00:00,0,3,0,1,winter,14.393396225161824,75.56836087291171,3.9419506987224446,61.22132393764536,Moderate,86.975794256722,-29.611078046678696,969.9851307098648,1.1557433744293026,False,0,3761.997905022099,4572.079649429498,1157.096041589502,0,17149.651383553908
2022-01-03 04:00:00,0,4,0,1,winter,13.52862983073906,72.7443520446775,4.628526473163003,105.1277262002148,Unhealthy for Sensitive Groups,87.42191063683926,20.253292835165254,615.3733677985781,0.6969184924353489,False,0,4723.194358770998,4735.08258901993,1230.8192122446046,0,21872.845742324906
2022-01-03 05:00:00,0,5,0,1,winter,17.40517717557328,77.87911343770398,2.774471843357891,72.19884619092349,Moderate,85.69261591034187,-15.746712334627045,1142.5504495083578,1.1986171850868153,False,0,4643.04862316332,5189.050723163788,1410.35357537878,0,26515.894365488228
2022-01-03 06:00:00,0,6,0,1,winter,18.673899060546862,71.0190857118168,6.896678558658377,85.85100928366303,Moderate,86.57986896770859,-0.8418350509601719,1089.9636312463826,1.1067510198441766,False,0,5356.51757623521,5028.594667157025,1190.010572616653,0,31872.411941723436
2022-01-03 07:00:00,0,7,0,1,winter,18.385492735497703,67.6005721652116,3.43688028155083,66.57853569777893,Moderate,87.06690583754977,-23.531754049004824,1128.8188308765773,1.2338223266374801,False,0,3581.2371446190127,5446.934900148063,1446.2063045120597,0,35453.64908634245
2022-01-03 08:00:00,0,8,0,1,winter,13.084751389120377,67.88971662381891,4.017473944677356,120.23888261661027,Unhealthy for Sensitive Groups,89.30881251904468,34.63271901747647,845.4420605139409,0.9587011329373885,False,0,4416.0885676003245,5053.857027008528,1140.9481579315548,0,39869.73765394277
2022-01-03 09:00:00,0,9,0,1,winter,14.685518101890404,71.53385327374681,5.599040838832321,35.779139287290604,Good,88.12534515281222,-59.39971727174695,940.5882558555819,1.2086021558397602,False,0,5026.126191249248,4625.491612947904,1234.3855154846879,0,44895.86384519202
2022-01-03 10:00:00,0,10,0,1,winter,16.6176964787947,75.65117420379443,2.871908145508855,97.02615878985824,Moderate,86.95472231638433,11.582391623112816,574.156864477382,0.8058534191675966,False,0,3710.701563201053,4397.587570749034,1195.955875453067,0,48606.56540839308
2022-01-03 11:00:00,0,11,0,1,winter,18.561292200043056,70.45083863342786,4.64283546097155,50.1086173304229,Moderate,83.70969508581291,-40.140007344363994,577.2308509646878,0.9975766730213566,False,0,3198.5846664301307,3709.8701491695097,930.2027536725917,0,51805.15007482321
2022-01-03 12:00:00,0,12,0,1,winter,14.207884412652055,76.50451186252675,7.80441917900654,61.412238772444354,Moderate,82.6777317175477,-25.720943842234018,503.63389402775346,1.0362909590659406,False,0,3027.0990793865067,3564.8209794547092,1017.2602014664997,0,54832.24915420971
2022-01-03 13:00:00,0,13,0,1,winter,15.099180171596531,90.04164774867125,5.856508795033727,84.99540486271056,Moderate,82.92814186575971,2.492836509344724,303.9768817780746,0.857612849983873,False,0,3003.237212137931,3148.9539206030513,795.8548216769507,0,57835.48636634764
2022-01-03 14:00:00,0,14,0,1,winter,12.347901817326376,76.62955702387244,5.261084584856717,84.69866322425793,Moderate,83.57689599917121,1.3421977589330882,260.9053434017132,1.067652783264726,False,0,1524.7927067382604,2783.3431292198343,666.9829569749144,0,59360.279073085905
2022-01-03 15:00:00,0,15,0,1,winter,12.089036161683822,63.17598603121881,5.42972941892773,82.23432887349365,Moderate,82.54736888471837,-0.37922469904751405,112.9335555836384,0.8237861625622184,False,0,2152.5028653478525,2484.830886511022,665.691130911761,0,61512.781938433756
2022-01-03 16:00:00,0,16,0,1,winter,18.125982446983357,80.12811934292918,4.221729808046873,87.42607206607836,Moderate,80.88080195184443,8.092489139920884,70.58653648484368,1.1528949715928771,False,0,2636.8551619362865,2281.063775901351,533.7660864324671,0,64149.63710037004
2022-01-03 17:00:00,0,17,0,1,winter,19.767873657150552,44.73915127781569,8.99230463950985,55.32713613050108,Moderate,78.39033207932512,-29.420969827613202,22.97229784047898,1.3671145908663733,False,0,2185.8779290547895,2136.3300092658833,500.24741154696153,0,66335.51502942483
2022-01-03 18:00:00,0,18,0,1,winter,15.493871438565808,53.284927850344886,3.3756857389318653,77.22272394923338,Moderate,77.08511587040768,0.17851446063471976,0.0,,False,0,2204.0644597834817,2098.2362066261026,566.8242974625464,0,68539.57948920832
2022-01-03 19:00:00,0,19,0,1,winter,18.731248363552222,71.30646060724881,5.42185232392786,81.44341599911816,Moderate,76.36748700218818,6.646714716152087,16.960215123373317,1.1543875108779118,False,0,1311.7610773911858,2143.7899958373123,597.01310991992,0,69851.3405665995
2022-01-03 20:00:00,0,20,0,1,winter,16.816305240758396,75.92964477604029,5.230051132685614,85.42502475158406,Moderate,75.72189497734749,12.814166598893625,45.31073016337058,0.7154915733427312,False,0,2046.6634242426023,2209.857300217313,557.8306076915662,0,71898.0039908421
2022-01-03 21:00:00,0,21,0,1,winter,13.806785021179047,52.51744662626103,7.017525014266271,71.4780753245084,Moderate,75.65745035685241,-5.524075966915636,122.04995105851607,0.8918201834503876,False,0,2443.235574436624,2610.1168273654903,694.3482858664138,0,74341.23956527872
2022-01-03 22:00:00,0,22,0,1,winter,16.837077839007954,62.4206599461908,7.206347877587279,93.48766968355987,Moderate,77.31512014261206,20.917706020655004,285.09745858697204,1.2544195736691992,False,0,3040.1910291680288,2879.063842517186,669.0774604904491,0,77381.43059444675
2022-01-03 23:00:00,0,23,0,1,winter,20.377747071948242,55.530995444756876,4.935962391025859,83.20472255217165,Moderate,77.35523646608782,7.561848884849853,338.6731056206414,0.9196360695180338,False,0,3807.8189757450477,3346.1225610946703,918.6569054692775,0,81189.24957019181
2022-01-04 00:00:00,0,0,1,1,winter,15.666905212337605,62.03294994443845,5.5813329862261,82.9072308187008,Moderate,76.77077071820929,7.993224560706402,574.2410138768464,1.1653925709001092,False,0,4228.971468087422,3768.038260976285,833.74129250272,0,4228.971468087422
2022-01-04 01:00:00,0,1,1,1,winter,20.479059855746485,78.6749067883477,5.657069507827897,72.22657288326428,Moderate,77.74470340793764,-7.097757509883252,674.2087975249957,1.0923497801925823,False,0,3440.465010645993,4012.032941571524,836.7754962179124,0,7669.436478733415
2022-01-04 02:00:00,0,2,1,1,winter,7.936638730662699,87.6609432225461,0.4557166888587858,60.511932144507824,Moderate,77.42214380710591,-21.841569906316703,740.3222592990012,0.9848372113689801,False,0,3976.967267704397,4471.695468502661,1059.000929526568,0,11646.403746437813
2022-01-04 03:00:00,0,3,1,1,winter,18.27232630114631,66.44084100104808,1.8220207950444491,90.98692892890082,Moderate,78.66237734840823,15.667657139200344,677.8216684841468,0.8179764595237073,False,0,5880.1225189382585,4821.163302578233,1083.3878751158525,0,17526.526265376073
2022-01-04 04:00:00,0,4,1,1,winter,16.078504322756103,60.73206677051998,3.7898726185560587,111.71886470039136,Unhealthy for Sensitive Groups,78.93700811924892,41.52913489148133,1060.9265448633535,1.1290438806514642,False,0,4528.717245396371,5027.747998387644,1272.5453344563741,0,22055.24351077244
2022-01-04 05:00:00,0,5,1,1,winter,14.931084976068394,49.8241699706295,3.8768026472462624,90.79088495886495,Moderate,79.71167640124648,13.899103691972062,1042.7533482853719,1.0715197282948419,False,0,3977.7025802498856,4897.15298580733,1145.0553179018916,0,26032.946091022328
2022-01-04 06:00:00,0,6,1,1,winter,16.114132840371788,90.18864124135746,2.6014351560717355,66.43571170180837,Moderate,78.9027056686692,-15.80046445962529,694.3919183981291,0.6616164617543677,False,0,4870.58548518952,5229.258033707994,1281.2986373073752,0,30903.531576211848
2022-01-04 07:00:00,0,7,1,1,winter,9.886886818608417,83.99482168566536,6.49916514274726,95.71309593784133,Moderate,80.1166456786718,19.467178296159656,793.3443357492878,0.8714348464561184,False,0,6484.6497205378455,5234.321284974953,1186.1381259589343,0,37388.181296749695
2022-01-04 08:00:00,0,8,1,1,winter,15.20132051336277,59.19864292554013,5.004236842034945,70.13412417031658,Moderate,78.02894741007623,-10.11781332672463,416.3048782134534,0.46340124547306577,False,0,4022.652036853035,4921.28505316302,943.8752414049369,0,41410.83333360273
2022-01-04 09:00:00,0,9,1,1,winter,16.942416063165247,78.85157640120812,4.570610905226325,100.08149337325797,Unhealthy for Sensitive Groups,80.7082121636582,24.00410155327823,620.4263124355605,0.7596783322659417,False,0,4225.243517920525,4819.294992509554,1094.1612590966076,0,45636.076851523256
2022-01-04 10:00:00,0,10,1,1,winter,20.31550220637207,63.631143485008536,2.4876894509852265,77.32558992731241,Moderate,79.88735512771879,-3.206721760046753,702.993560846944,0.9563121634490921,False,0,3521.3792732371294,4247.5625885152085,1062.29054915091,0,49157.456124760385
2022-01-04 11:00:00,0,11,1,1,winter,14.337750687079456,66.3556067399854,4.9109102715104225,87.81527647020167,Moderate,81.45846592520958,7.803744488422529,496.4964036564011,0.7530573714749593,False,0,4720.028995975126,4104.10248303351,803.9819693833082,0,53877.48512073551
2022-01-04 12:00:00,0,12,1,1,winter,13.477821343681864,78.05035158066217,0.0,76.58151241429847,Moderate,82.09051899362017,-6.710892618122973,416.8333403946314,0.8187472340400874,False,0,3792.8083456032205,3696.2867095332713,846.5269071560546,0,57670.29346633873
2022-01-04 13:00:00,0,13,1,1,winter,14.40877136725002,59.46875488405911,4.674087378388318,66.47677400349593,Moderate,81.31890937448621,-18.251763931854935,473.65688917313486,1.3502929575204097,False,0,3757.5914733055856,3355.152024179031,862.3215933492825,0,61427.88493964432
2022-01-04 14:00:00,0,14,1,1,winter,18.670988726406488,61.172663480941864,5.126367337615512,41.04339185867292,Good,79.49993973425352,-48.37305286536101,301.4406662019034,1.1883945413189383,False,0,3625.3795088649576,2946.7504888232775,620.8210748804496,0,65053.264448509275
2022-01-04 15:00:00,0,15,1,1,winter,16.921775101703894,69.90014086128929,5.483829968642997,92.28511217872386,Moderate,79.91872237197144,15.473708087067067,126.10024925467535,0.8795040680168651,False,0,1731.6691558423404,2459.647927496805,524.5550248086603,0,66784.93360435161
2022-01-04 16:00:00,0,16,1,1,winter,14.356980079449983,63.151252027271816,1.87179647304144,94.00426316687772,Moderate,80.19281366783808,17.222801978550383,77.61868652287365,1.1282709296718882,False,0,1916.4695330621748,2300.5677293736094,515.579357088968,0,68701.40313741378
2022-01-04 17:00:00,0,17,1,1,winter,17.49680142119311,77.53947673281975,5.449633473382949,91.26414934363618,Moderate,81.69018921838537,11.719840799555978,21.176665718121047,1.2837662646107801,False,0,1893.8082786888526,2025.7255020781436,426.130018986709,0,70595.21141610264
2022-01-04 18:00:00,0,18,1,1,winter,16.258969708549035,96.77702784662488,2.917137460270915,93.85617674669045,Moderate,82.38324975161275,13.926286022545625,0.0,,False,0,2057.463586181186,2161.4217790623984,492.62897825955804,0,72652.67500228382
2022-01-04 19:00:00,0,19,1,1,winter,18.88440947277988,54.80111853811298,3.3750603354153323,64.11594508628798,Moderate,81.66127179691149,-21.48549284691289,18.0556575538799,1.0667830693178653,False,0,2267.7945177466977,2200.467148752166,445.41139887148375,0,74920.46952003053
2022-01-04 20:00:00,0,20,1,1,winter,13.883052156724638,46.140068398714696,6.435862771645329,97.83128898728263,Moderate,82.17819947339893,19.047739685451006,81.7020371929363,1.200819979394929,False,0,2038.4804293605916,2356.186935165393,503.4769152480628,0,76958.94994939111
2022-01-04 21:00:00,0,21,1,1,winter,15.016961426713076,39.956936061143004,9.028227446719487,93.26720192833862,Moderate,83.08607974855853,12.253703882276048,168.98526921518138,1.1695596163060136,False,0,2150.3850201364867,2467.5517999649146,533.1150450256803,0,79109.3349695276
2022-01-04 22:00:00,0,22,1,1,winter,14.83435932070907,67.9086185568662,5.10271751760536,59.296669851565866,Moderate,81.66145475555878,-27.38719873523992,189.34528682212928,0.7756200044912115,False,0,3332.9847351941994,2852.1035374379126,506.3934192025788,0,82442.3197047218
2022-01-04 23:00:00,0,23,1,1,winter,11.630874329233368,63.421656818873885,3.3658090827195357,93.72908446481395,Moderate,82.0999698352522,14.164578443691985,356.58717861019755,0.9478463993800983,False,0,3555.8087896547077,3422.383439490281,693.0130287897852,0,85998.1284943765
2022-01-05 00:00:00,0,0,2,1,winter,16.920514872748466,71.19739264325774,5.377340895019997,101.70009454485944,Unhealthy for Sensitive Groups,82.88300582384215,22.70319293319398,444.79309189404535,0.9110892816988827,False,0,3764.230038725987,3790.0884681270154,818.682318117003,0,3764.230038725987
2022-01-05 01:00:00,0,1,2,1,winter,16.826054194896322,70.1629108854952,6.878058314998291,64.92074472240806,Moderate,82.57859631713981,-21.383085184588847,774.4850796055664,1.234969979948027,False,0,2268.952414464712,3822.7977634709287,940.4017239825043,0,6033.182453190699
2022-01-05 02:00:00,0,2,2,1,winter,16.06896254843922,44.88278475234934,6.241995131745471,67.63787725485481,Moderate,82.87551069673759,-18.38617139584349,662.9366923821862,0.9216962554048383,False,0,5342.502660375229,4462.043629381846,1122.7927192941959,0,11375.685113565929
2022-01-05 03:00:00,0,3,2,1,winter,15.360594036371474,42.416148521407436,10.486225744927491,79.30229558576616,Moderate,82.388650974107,-3.746092880329853,725.1473840703095,0.8886449599213154,False,0,4813.099334602243,4620.533481039557,1044.5698097203929,0,16188.784448168171
2022-01-05 04:00:00,0,4,2,1,winter,11.828975920637546,77.61002268455388,3.5693248618106663,43.7785962697953,Good,79.55780645616548,-44.97259512312434,1124.594185149638,1.1702271193846685,False,0,4800.421474127326,4977.053598149079,1062.4258236114063,0,20989.2059222955
