timestamp,temperature,humidity,wind_speed,aqi,aqi_ma24,traffic,congestion,energy_consumption,energy_mean,energy_std
2022-01-02 3:00,16.41759879,64.09636493,5.279650543,102.1345053,86.38377115,610.2959544,FALSE,4280.438734,3880.973366,874.2687443
2022-01-02 4:00,13.49934668,81.69006062,8.93931337,94.42093308,86.49161411,818.6916461,FALSE,3030.965304,3957.558172,967.9118721
2022-01-02 5:00,14.43693936,59.91101154,2.923001325,113.7019196,87.88381965,835.6851246,FALSE,4564.49442,4097.82852,1094.790602
2022-01-02 6:00,13.51765847,39.76193755,5.078924399,64.55693591,86.87991305,805.4075335,FALSE,2900.82395,4340.500357,1178.881492
2022-01-02 7:00,20.89037039,57.75111353,2.881157186,54.88965082,85.97029898,967.3233807,FALSE,3923.353718,4087.12946,942.5714735
2022-01-02 8:00,15.30380152,70.64468068,4.014690294,66.43312226,84.72048181,306.1463113,FALSE,3524.947368,4080.902994,1043.842075
2022-01-02 9:00,12.18191759,68.68048301,8.36794406,64.18235608,83.68610222,542.5115356,FALSE,3770.033018,3803.774476,852.1149292
2022-01-02 10:00,17.83344211,49.78750893,2.727327554,125.1211069,86.64159078,523.816375,FALSE,2402.97651,3407.438218,787.7041486
2022-01-02 11:00,11.71403324,46.05123212,6.174084848,127.9892709,88.16919001,381.3515973,FALSE,2346.213269,3115.860187,707.3018205
2022-01-02 12:00,16.01391159,61.27475634,5.785814718,86.17935961,88.17014536,284.9174493,FALSE,2593.006838,2993.861371,672.8479701
2022-01-02 13:00,9.519066856,88.94576972,4.951657147,78.98556131,87.73656253,170.3225127,FALSE,2482.992237,2597.632445,668.8586736
2022-01-02 14:00,11.42427529,92.4186863,6.038873246,69.12856402,87.22634382,164.1034986,FALSE,2088.116543,2259.4723,593.4022608
2022-01-02 15:00,16.01017315,86.80552761,2.679959236,106.9429796,87.63485542,120.8424389,FALSE,2548.719449,2049.854219,529.1571622
2022-01-02 16:00,17.64574497,55.115612,8.312645016,127.4236785,89.90420162,54.1492553,FALSE,1926.537945,1820.104526,460.4649194
2022-01-02 17:00,15.95520564,51.7391995,8.84969099,115.0984131,90.7091148,10.13198649,FALSE,1797.458485,1677.144323,439.6502478
2022-01-02 18:00,15.10491129,77.34460793,5.094209396,108.547913,92.44157929,0,FALSE,1508.988618,1621.789453,347.5329244
2022-01-02 19:00,14.55930016,79.96720001,9.846212261,98.66650884,93.65593446,15.16409723,FALSE,1219.831033,1673.750372,398.3448851
2022-01-02 20:00,11.03780014,79.96474393,4.201944137,100.9192333,94.03976369,32.63558287,FALSE,1822.439838,1871.065449,479.5428537
2022-01-02 21:00,13.32458811,41.46446277,5.800863988,73.02474622,93.95177463,99.25608788,FALSE,2708.946674,2022.899421,459.0646721
2022-01-02 22:00,14.1129588,57.88377242,7.863778128,53.70359483,90.78984218,185.0273702,FALSE,2350.532999,2268.185707,580.9412702
2022-01-02 23:00,18.67699592,65.87767223,4.08199108,82.24193079,90.43983497,259.9329568,FALSE,3056.831245,2624.513883,649.2880744
2022-01-03 0:00,16.54723797,75.76103495,2.236901882,96.93440877,90.98186233,585.0633394,FALSE,4415.912289,3484.051679,917.0039792
2022-01-03 1:00,10.23801623,86.27159421,1.776565869,48.85218833,88.62758514,440.8603293,FALSE,4475.180726,4157.275237,1033.463874
2022-01-03 2:00,16.51014193,70.65366091,9.121653128,68.25336256,88.68051015,599.1272009,FALSE,4496.560463,4278.936471,1016.072318
2022-01-03 3:00,14.39339623,75.56836087,3.941950699,61.22132394,86.97579426,969.9851307,FALSE,3761.997905,4572.079649,1157.096042
2022-01-03 4:00,13.52862983,72.74435204,4.628526473,105.1277262,87.42191064,615.3733678,FALSE,4723.194359,4735.082589,1230.819212
2022-01-03 5:00,17.40517718,77.87911344,2.774471843,72.19884619,85.69261591,1142.55045,FALSE,4643.048623,5189.050723,1410.353575
2022-01-03 6:00,18.67389906,71.01908571,6.896678559,85.85100928,86.57986897,1089.963631,FALSE,5356.517576,5028.594667,1190.010573
2022-01-03 7:00,18.38549274,67.60057217,3.436880282,66.5785357,87.06690584,1128.818831,FALSE,3581.237145,5446.9349,1446.206305
2022-01-03 8:00,13.08475139,67.88971662,4.017473945,120.2388826,89.30881252,845.4420605,FALSE,4416.088568,5053.857027,1140.948158
2022-01-03 9:00,14.6855181,71.53385327,5.599040839,35.77913929,88.12534515,940.5882559,FALSE,5026.126191,4625.491613,1234.385515
2022-01-03 10:00,16.61769648,75.6511742,2.871908146,97.02615879,86.95472232,574.1568645,FALSE,3710.701563,4397.587571,1195.955875
2022-01-03 11:00,18.5612922,70.45083863,4.642835461,50.10861733,83.70969509,577.230851,FALSE,3198.584666,3709.870149,930.2027537
2022-01-03 12:00,14.20788441,76.50451186,7.804419179,61.41223877,82.67773172,503.633894,FALSE,3027.099079,3564.820979,1017.260201
2022-01-03 13:00,15.09918017,90.04164775,5.856508795,84.99540486,82.92814187,303.9768818,FALSE,3003.237212,3148.953921,795.8548217
2022-01-03 14:00,12.34790182,76.62955702,5.261084585,84.69866322,83.576896,260.9053434,FALSE,1524.792707,2783.343129,666.982957
2022-01-03 15:00,12.08903616,63.17598603,5.429729419,82.23432887,82.54736888,112.9335556,FALSE,2152.502865,2484.830887,665.6911309
2022-01-03 16:00,18.12598245,80.12811934,4.221729808,87.42607207,80.88080195,70.58653648,FALSE,2636.855162,2281.063776,533.7660864
2022-01-03 17:00,19.76787366,44.73915128,8.99230464,55.32713613,78.39033208,22.97229784,FALSE,2185.877929,2136.330009,500.2474115
2022-01-03 18:00,15.49387144,53.28492785,3.375685739,77.22272395,77.08511587,0,FALSE,2204.06446,2098.236207,566.8242975
2022-01-03 19:00,18.73124836,71.30646061,5.421852324,81.443416,76.367487,16.96021512,FALSE,1311.761077,2143.789996,597.0131099
2022-01-03 20:00,16.81630524,75.92964478,5.230051133,85.42502475,75.72189498,45.31073016,FALSE,2046.663424,2209.8573,557.8306077
2022-01-03 21:00,13.80678502,52.51744663,7.017525014,71.47807532,75.65745036,122.0499511,FALSE,2443.235574,2610.116827,694.3482859
2022-01-03 22:00,16.83707784,62.42065995,7.206347878,93.48766968,77.31512014,285.0974586,FALSE,3040.191029,2879.063843,669.0774605
2022-01-03 23:00,20.37774707,55.53099544,4.935962391,83.20472255,77.35523647,338.6731056,FALSE,3807.818976,3346.122561,918.6569055
2022-01-04 0:00,15.66690521,62.03294994,5.581332986,82.90723082,76.77077072,574.2410139,FALSE,4228.971468,3768.038261,833.7412925
2022-01-04 1:00,20.47905986,78.67490679,5.657069508,72.22657288,77.74470341,674.2087975,FALSE,3440.465011,4012.032942,836.7754962
2022-01-04 2:00,7.936638731,87.66094322,0.455716689,60.51193214,77.42214381,740.3222593,FALSE,3976.967268,4471.695469,1059.00093
2022-01-04 3:00,18.2723263,66.440841,1.822020795,90.98692893,78.66237735,677.8216685,FALSE,5880.122519,4821.163303,1083.387875
2022-01-04 4:00,16.07850432,60.73206677,3.789872619,111.7188647,78.93700812,1060.926545,FALSE,4528.717245,5027.747998,1272.545334
2022-01-04 5:00,14.93108498,49.82416997,3.876802647,90.79088496,79.7116764,1042.753348,FALSE,3977.70258,4897.152986,1145.055318
2022-01-04 6:00,16.11413284,90.18864124,2.601435156,66.4357117,78.90270567,694.3919184,FALSE,4870.585485,5229.258034,1281.298637
2022-01-04 7:00,9.886886819,83.99482169,6.499165143,95.71309594,80.11664568,793.3443357,FALSE,6484.649721,5234.321285,1186.138126
2022-01-04 8:00,15.20132051,59.19864293,5.004236842,70.13412417,78.02894741,416.3048782,FALSE,4022.652037,4921.285053,943.8752414
2022-01-04 9:00,16.94241606,78.8515764,4.570610905,100.0814934,80.70821216,620.4263124,FALSE,4225.243518,4819.294993,1094.161259
2022-01-04 10:00,20.31550221,63.63114349,2.487689451,77.32558993,79.88735513,702.9935608,FALSE,3521.379273,4247.562589,1062.290549
2022-01-04 11:00,14.33775069,66.35560674,4.910910272,87.81527647,81.45846593,496.4964037,FALSE,4720.028996,4104.102483,803.9819694
2022-01-04 12:00,13.47782134,78.05035158,0,76.58151241,82.09051899,416.8333404,FALSE,3792.808346,3696.28671,846.5269072
2022-01-04 13:00,14.40877137,59.46875488,4.674087378,66.476774,81.31890937,473.6568892,FALSE,3757.591473,3355.152024,862.3215933
2022-01-04 14:00,18.67098873,61.17266348,5.126367338,41.04339186,79.49993973,301.4406662,FALSE,3625.379509,2946.750489,620.8210749
2022-01-04 15:00,16.9217751,69.90014086,5.483829969,92.28511218,79.91872237,126.1002493,FALSE,1731.669156,2459.647927,524.5550248
2022-01-04 16:00,14.35698008,63.15125203,1.871796473,94.00426317,80.19281367,77.61868652,FALSE,1916.469533,2300.567729,515.5793571
2022-01-04 17:00,17.49680142,77.53947673,5.449633473,91.26414934,81.69018922,21.17666572,FALSE,1893.808279,2025.725502,426.130019
2022-01-04 18:00,16.25896971,96.77702785,2.91713746,93.85617675,82.38324975,0,FALSE,2057.463586,2161.421779,492.6289783
2022-01-04 19:00,18.88440947,54.80111854,3.375060335,64.11594509,81.6612718,18.05565755,FALSE,2267.794518,2200.467149,445.4113989
2022-01-04 20:00,13.88305216,46.1400684,6.435862772,97.83128899,82.17819947,81.70203719,FALSE,2038.480429,2356.186935,503.4769152
2022-01-04 21:00,15.01696143,39.95693606,9.028227447,93.26720193,83.08607975,168.9852692,FALSE,2150.38502,2467.5518,533.115045
2022-01-04 22:00,14.83435932,67.90861856,5.102717518,59.29666985,81.66145476,189.3452868,FALSE,3332.984735,2852.103537,506.3934192
2022-01-04 23:00,11.63087433,63.42165682,3.365809083,93.72908446,82.09996984,356.5871786,FALSE,3555.80879,3422.383439,693.0130288
2022-01-05 0:00,16.92051487,71.19739264,5.377340895,101.7000945,82.88300582,444.7930919,FALSE,3764.230039,3790.088468,818.6823181
2022-01-05 1:00,16.82605419,70.16291089,6.878058315,64.92074472,82.57859632,774.4850796,FALSE,2268.952414,3822.797763,940.401724
2022-01-05 2:00,16.06896255,44.88278475,6.241995132,67.63787725,82.8755107,662.9366924,FALSE,5342.50266,4462.043629,1122.792719
2022-01-05 3:00,15.36059404,42.41614852,10.48622574,79.30229559,82.38865097,725.1473841,FALSE,4813.099335,4620.533481,1044.56981
2022-01-05 4:00,11.82897592,77.61002268,3.569324862,43.77859627,79.55780646,1124.594185,FALSE,4800.421474,4977.053598,1062.425824
2022-01-05 5:00,14.82388434,72.20754819,5.50446296,51.41084053,77.91697127,1034.012309,FALSE,4240.395605,5352.334384,1118.346046
2022-01-05 6:00,15.06840835,63.54432167,8.097835907,47.94858933,77.14667451,1422.35647,FALSE,4465.717447,5288.561349,1320.144129
2022-01-05 7:00,13.70045113,46.44239509,7.972318474,25.64191901,74.22704213,813.4526253,FALSE,4191.784864,5016.347182,1187.183615
2022-01-05 8:00,15.63415627,76.43671268,1.099844147,115.3845555,76.11247677,836.1965994,FALSE,2965.557919,4881.869541,1115.739568
2022-01-05 9:00,17.34089586,86.73759732,4.99328476,32.65434279,73.30301216,1045.085264,FALSE,3863.48143,4648.008409,1094.359656
2022-01-05 10:00,21.7980303,67.3717063,7.969041532,85.2758693,73.6342738,558.1349443,FALSE,2921.384303,4679.187882,1145.267832
2022-01-05 11:00,16.67393476,55.61395688,10.78128598,87.62787597,73.62646545,795.5349099,FALSE,3892.936438,4002.974016,887.4444308
2022-01-05 12:00,16.93358062,68.73470186,6.407591768,70.1851781,73.35995152,379.2544618,FALSE,2737.397264,3528.404604,787.3796144
2022-01-05 13:00,15.94831923,48.55996955,4.264273413,62.59241913,73.1981034,415.8190858,FALSE,3616.480659,3277.174993,710.2814417
2022-01-05 14:00,10.42607027,90.44334044,2.981593695,89.11524306,75.2010972,157.8474487,FALSE,1939.936847,2943.084975,778.6027159
2022-01-05 15:00,16.11356861,70.11409641,9.437486715,71.23904553,74.32417776,147.7684318,FALSE,3060.138924,2645.007575,578.7485919
2022-01-05 16:00,16.38452657,42.09311975,6.457483173,99.57423047,74.55625973,48.63906868,FALSE,2601.063473,2297.053655,468.8439465
2022-01-05 17:00,23.60428737,56.88559723,3.303866146,20.1699426,71.59400111,23.60071056,FALSE,1643.28882,2115.055691,545.7609338
2022-01-05 18:00,15.6482026,76.30132006,4.593687267,58.29917187,70.11245924,0,FALSE,1997.10752,2012.916842,476.1504417
2022-01-05 19:00,17.14065135,62.86363434,5.620373034,92.65536514,71.30160175,14.21282508,FALSE,1724.085828,2256.41872,560.459529
2022-01-05 20:00,16.14259721,64.71896697,6.087613308,78.62915476,70.50151282,74.16064574,FALSE,2489.616903,2339.16473,536.9232276
2022-01-05 21:00,12.75142096,53.88254593,3.200762685,99.16329368,70.74718331,128.844968,FALSE,3388.159305,2629.086036,627.3086931
2022-01-05 22:00,19.69664543,73.80146938,3.771619164,91.23573073,72.07797751,284.9976679,FALSE,3402.922106,2863.21562,586.8841001
2022-01-05 23:00,18.53469734,56.73826466,1.694130875,83.1844868,71.63861928,317.9006513,FALSE,2701.999636,3223.344754,745.2831374
2022-01-06 0:00,18.66271468,33.99060467,7.079524579,66.01415757,70.15170524,421.2049043,FALSE,3598.966225,3668.288535,733.7752302
2022-01-06 1:00,13.5721764,65.85896304,4.316763066,137.8648338,73.19104228,625.9403801,FALSE,5171.980728,4126.225808,1040.231974
2022-01-06 2:00,20.51944096,79.19780477,5.932643298,119.6878712,75.35979203,567.460424,FALSE,4704.460647,4482.229954,1086.259864
2022-01-06 3:00,12.11622343,67.07983487,7.844517017,84.46468862,75.57489174,921.2173615,FALSE,5625.837254,4714.326456,947.4968096
2022-01-06 4:00,18.09306581,92.97670896,5.439740285,84.42632057,77.26854692,1096.718834,FALSE,5460.698032,4972.86095,1161.664908
2022-01-06 5:00,22.91457863,68.5199406,4.774059048,97.21447901,79.17703185,1091.677951,FALSE,5082.06315,5075.951083,1113.488814
2022-01-06 6:00,13.38231931,76.69905312,5.387842954,99.25624701,81.31485092,1128.656174,FALSE,5062.888079,5436.086298,1264.807039
2022-01-06 7:00,14.66575093,68.40827508,5.126387208,89.3915957,83.97108745,604.5506543,FALSE,3855.957423,5140.97095,1232.168834
2022-01-06 8:00,16.67431335,67.30139353,7.492329996,56.29813295,81.50915318,846.8680598,FALSE,4127.843708,4967.201242,1232.681019
2022-01-06 9:00,14.87564672,66.17299875,5.621676795,122.4245388,85.24957802,814.7909422,FALSE,3831.576696,4665.233366,910.6920328
2022-01-06 10:00,11.7447971,68.72116202,3.911197961,86.07732453,85.28297198,968.1679008,FALSE,4091.694031,4564.691674,1115.137461
2022-01-06 11:00,16.61318931,76.34981812,7.095698114,127.098431,86.92757844,556.2334414,FALSE,4018.316437,3994.479278,1041.791677
2022-01-06 12:00,13.23130152,57.73123003,7.460968713,77.14552351,87.21759284,269.8265507,FALSE,3519.207908,3646.341715,855.3363344
2022-01-06 13:00,17.84970149,51.01189108,2.323338746,78.23802856,87.86949323,296.1781697,FALSE,3272.880147,3378.677578,573.552316
2022-01-06 14:00,13.6813623,54.47071194,8.06556777,105.7601199,88.56302976,216.9403391,FALSE,3184.834378,2992.356127,686.8740147
2022-01-06 15:00,21.10014828,94.58466993,5.729423546,91.07936799,89.38970987,83.28471005,FALSE,2247.323432,2688.834545,564.4191058
2022-01-06 16:00,14.11129451,78.84384902,5.5665399,82.14251822,88.66338852,79.96545101,FALSE,2577.665655,2427.596167,509.3825967
2022-01-06 17:00,15.5055784,74.06180462,7.013249263,46.123366,89.74478116,11.68887259,FALSE,2554.886878,2203.360265,414.2333715
2022-01-06 18:00,18.92302241,50.21425753,3.866047218,98.25628765,91.40966099,0,FALSE,2174.675247,2120.187353,489.4673548
2022-01-06 19:00,12.80058486,81.54954965,6.908329028,63.40582976,90.19093035,13.31483528,FALSE,1886.801072,2281.901685,470.1704269
2022-01-06 20:00,17.18626389,66.06516592,4.246449061,70.51197019,89.85271432,87.17706032,FALSE,2642.45399,2292.680777,461.9518743
2022-01-06 21:00,20.43601785,67.77651627,2.050098641,75.63174213,88.87223301,138.3582549,FALSE,2679.062763,2532.326771,645.9965044
2022-01-06 22:00,11.70284461,58.64785066,3.004487442,91.68307835,88.89087249,226.0444173,FALSE,3181.62207,2901.983972,682.0091511
2022-01-06 23:00,17.08989982,70.31413304,6.134043666,39.92386904,87.08834675,409.743691,FALSE,4103.414258,3177.578635,683.0301281
2022-01-07 0:00,17.32634978,61.31614715,3.10906332,78.3055294,87.60048725,399.2699515,FALSE,4034.040982,3839.40743,784.8956992
2022-01-07 1:00,18.90287237,54.61296028,8.220152246,97.9794025,85.93859428,701.8604088,FALSE,5129.517236,4170.786546,881.3971114
2022-01-07 2:00,12.85725317,83.15434187,7.378566907,43.84520522,82.77848319,677.7497063,FALSE,4245.204076,4357.383834,1106.011974
2022-01-07 3:00,12.61743621,49.31694667,7.666878332,75.22863013,82.39364742,752.0485061,FALSE,4301.81768,4854.352622,1107.787819
2022-01-07 4:00,18.15533067,75.31631329,5.249557159,65.32519684,81.59776727,916.6721581,FALSE,5937.199536,5009.816695,1016.404466
2022-01-07 5:00,17.49115911,77.77613289,5.515723235,70.39941839,80.48047308,768.7417879,FALSE,4022.88311,5434.070755,1374.293626
2022-01-07 6:00,17.36238193,54.44296293,2.612576292,125.2791412,81.56476033,961.8216631,FALSE,6941.161752,5368.11221,963.0301197
2022-01-07 7:00,17.66094547,55.03412761,6.99156702,34.08852187,79.26046559,1049.703155,FALSE,6283.790577,5203.482746,1185.201971
2022-01-07 8:00,14.59222331,67.06239147,5.75966691,96.62377544,80.94070069,502.1956918,FALSE,4986.940177,4968.610445,1079.37915
2022-01-07 9:00,17.33975435,71.89078881,6.134611251,66.64152684,78.61640853,1039.851239,FALSE,5704.910242,4943.710925,1125.286013
2022-01-07 10:00,17.53290562,65.1742695,8.376623623,60.33903289,77.54397971,872.3967195,FALSE,4854.923933,4583.372115,1093.071275
2022-01-07 11:00,14.52132804,76.98210886,3.788074032,54.59366828,74.52294793,395.9518158,FALSE,2970.250194,4109.330841,880.5166032
2022-01-07 12:00,22.27239906,89.17229573,4.7477169,104.4054862,75.65877971,298.9567704,FALSE,2960.409776,3666.561921,990.1889831
2022-01-07 13:00,18.10726666,59.2769818,5.653341843,73.88953242,75.47759237,432.9909931,FALSE,3313.16648,3298.918754,821.2980732
2022-01-07 14:00,13.12254891,46.14975153,3.129129189,71.97625589,74.06993137,288.2259454,FALSE,2913.400931,2993.512389,786.2548232
2022-01-07 15:00,18.67681086,78.71204288,4.624802357,85.70592823,73.84603805,164.6948749,FALSE,3090.444695,2631.628713,607.4439582
2022-01-07 16:00,13.79379478,96.45592386,5.985899621,75.31351239,73.56149614,47.87014407,FALSE,2388.563792,2431.790447,564.9884153
2022-01-07 17:00,19.08978247,71.80174297,4.349157457,33.00955362,73.01508729,23.26803413,FALSE,1538.122715,2112.21393,454.5467252
2022-01-07 18:00,20.21500338,48.46876649,7.617978819,62.44781612,71.52306764,0,FALSE,1783.588969,2076.429405,416.7604271
2022-01-07 19:00,14.28785677,68.85375778,1.978150876,107.4590247,73.35861743,17.85308338,FALSE,2402.797506,2130.53693,516.6509693
2022-01-07 20:00,19.6507183,48.57142944,7.24554248,37.52600553,71.98420223,70.36049739,FALSE,1401.735423,2174.537171,525.5655749
2022-01-07 21:00,18.00961797,76.63321444,6.32237095,51.77494103,70.99016886,193.1024827,FALSE,1770.203909,2503.590843,641.4815393
2022-01-07 22:00,19.24814004,45.48250392,3.862342825,70.77784988,70.11911767,256.258365,FALSE,2553.310294,2997.665814,745.5038031
2022-01-07 23:00,22.48302196,58.01504624,3.151182864,67.60006441,71.27229248,401.4118468,FALSE,3719.423044,3227.426494,724.82974
2022-01-08 0:00,16.06716119,53.86777142,0.839434766,86.04435115,71.59474338,344.6011886,FALSE,2722.668863,2868.927127,677.0217295
2022-01-08 1:00,14.55279864,72.34957163,3.409649975,55.36513774,69.81914902,335.1455188,FALSE,3465.112569,3165.802996,658.0254366
2022-01-08 2:00,14.15614451,65.34873033,7.09435331,64.72787557,70.68926028,281.5406374,FALSE,3482.750601,3573.198461,917.7207066
2022-01-08 3:00,14.38793667,73.26349487,4.887828547,78.54479744,70.82743392,601.3805862,FALSE,3627.65066,3839.320253,941.4835986
2022-01-08 4:00,16.61474118,68.72051714,7.325961761,91.75100919,71.92850943,468.6235129,FALSE,3389.210179,3983.463882,1020.648019
2022-01-08 5:00,17.88018007,52.31993451,3.760257859,112.7713024,73.6940046,736.2636094,FALSE,4657.673979,4170.698594,1172.506438
2022-01-08 6:00,17.69747342,76.70568253,6.41421232,72.15220148,71.48038211,720.8250122,FALSE,3033.426118,4070.053411,934.7111187
2022-01-08 7:00,19.35962669,64.90888853,3.565002796,131.2422026,75.52845215,705.1979584,FALSE,3784.237361,4259.099275,974.8672336
2022-01-08 8:00,16.92775757,53.24430731,3.068849988,78.05299503,74.75466963,515.5740052,FALSE,4766.461611,4089.604567,912.411429
2022-01-08 9:00,21.2600281,97.35387024,4.785745566,106.5157887,76.4160972,721.3517729,FALSE,3109.242597,3627.92537,939.7552705
2022-01-08 10:00,16.11612837,76.03032413,3.670066977,131.608656,79.38566484,574.8509652,FALSE,2394.511256,3506.928113,778.2456887
2022-01-08 11:00,25.08127839,57.61981331,1.914355702,92.95661935,80.98412113,336.4584323,FALSE,1856.892303,3236.522015,824.4723939
2022-01-08 12:00,18.80844396,87.41962394,4.635370599,49.53727764,78.69794577,494.7983309,FALSE,3186.459207,2940.20537,741.6779981
2022-01-08 13:00,14.37063929,98.25659485,5.212870833,83.85783389,79.11329167,248.4769185,FALSE,2910.727511,2617.104726,630.6458842
2022-01-08 14:00,13.7401035,69.07965517,7.536717223,58.41351061,78.54817728,128.2999725,FALSE,2103.625792,2226.341427,550.5495501
2022-01-08 15:00,18.41086627,71.80009603,6.873611354,70.77741935,77.92615608,86.96449583,FALSE,1467.801247,2045.524301,492.3573276
2022-01-08 16:00,16.30372769,53.87623004,7.439886398,123.2841361,79.92493207,32.7403956,FALSE,1735.354007,1843.650626,383.698435
2022-01-08 17:00,19.12678353,63.6653252,6.440714997,47.47940871,80.52784269,15.16845522,FALSE,2033.244866,1784.156324,403.6056935
2022-01-08 18:00,18.41515991,63.59890178,5.665225518,86.74868965,81.54037909,0,FALSE,1203.967963,1628.326621,375.7960618
2022-01-08 19:00,16.78762426,70.98478125,2.542110187,63.46503787,79.70729631,13.68976168,FALSE,2009.242972,1786.028765,403.9894619
2022-01-08 20:00,14.47639276,75.51501442,5.299744396,71.4987605,81.12282776,52.05983964,FALSE,1202.691201,1760.380915,433.639484
2022-01-08 21:00,12.48289413,80.9145326,6.193587555,95.5667836,82.94748787,128.1067933,FALSE,1566.391221,1897.246526,448.8903258
2022-01-08 22:00,15.69855179,72.86608805,7.914875899,82.26023149,83.42592044,166.5302026,FALSE,2285.934629,2247.4593,585.508394
2022-01-08 23:00,19.61795283,47.22090777,6.372577083,71.1601063,83.57425552,281.3421734,FALSE,2965.041938,2577.62564,603.1971231
2022-01-09 0:00,17.70169642,53.22129699,7.480766869,57.96643604,82.40434239,293.1675929,FALSE,3649.860914,3044.450868,703.5070336
2022-01-09 1:00,13.33285653,63.47102918,2.936004217,90.04347755,83.84927321,427.0651886,FALSE,3810.525827,3193.348511,775.8526782
2022-01-09 2:00,17.60027226,63.16611886,4.347164748,124.1145865,86.3237195,572.2581032,FALSE,4488.176439,3636.639805,961.669061
2022-01-09 3:00,18.24733717,82.51427719,5.858701427,58.12389488,85.47284856,229.2985868,FALSE,3806.957259,3880.973366,874.2687443
2022-01-09 4:00,14.45046719,53.10544801,7.321905381,120.6835648,86.67837171,572.1611678,FALSE,3447.170358,3957.558172,967.9118721
2022-01-09 5:00,17.5738682,62.06490607,4.709542708,110.5617756,86.58630809,710.7787127,FALSE,4935.118164,4097.82852,1094.790602
2022-01-09 6:00,17.29797134,81.99717113,4.835108082,116.4123208,88.43047973,689.1477508,FALSE,5134.035674,4340.500357,1178.881492
